team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Liverpool,Danny Ings,0.0,FWD,2017-18,25,9.0,0.0,0.008,0.0,0.0,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,1.0,1.0754622502719295
Liverpool,Danny Ings,0.0,FWD,2017-18,25,9.0,0.0,0.008,0.0,0.0,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,1.0,1.0870397434909629
Liverpool,Danny Ings,0.0,FWD,2017-18,25,9.0,0.0,0.008,0.0,0.0,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,1.0,1.067337638096958
Liverpool,Danny Ings,0.0,FWD,2017-18,25,9.0,0.0,0.008,0.0,0.0,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,1.0,1.0790309744654545
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,0.0,0.0
Liverpool,Ben Woodburn,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,0.0,0.0
Liverpool,Dominic Solanke,29.0,FWD,2017-18,25,0.0,0.0,0.018,0.0,0.024,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,0.0,0.0
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,2.4526816970809717,2.6217573104021197
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,2.499091371030067,2.6872771894745027
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,2.254100329953701,2.380527432051762
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,2.540580699648088,2.738157908071093
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,2.4167378600824163,2.567029684263564
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,2.5285871825924824,2.7220067885634047
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,2.4931797956983464,2.683578291309919
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,2.3633298066170787,2.5060562418525825
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,2.463880589554562,2.6278529959569514
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,2.426046707606209,2.5786290706611865
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,2.5352131074685835,2.7144359518644166
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,2.645788885473594,2.852508276264631
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,2.4553960335722453,2.6153229240525198
Liverpool,Emre Can,23.0,MID,2017-18,25,84.0,0.0,0.008000000000000002,0.0,0.011999999999999988,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,2.545088511949381,2.7327870763048354
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,3.810726788323887,3.810726788323887
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,3.9963654841202674,3.9963654841202674
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,3.0164013198148036,3.0164013198148036
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,4.162322798592353,4.162322798592353
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,3.6669514403296657,3.6669514403296657
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,4.1143487303699295,4.1143487303699295
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,3.9727191827933854,3.9727191827933854
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,3.453319226468315,3.453319226468315
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,3.8555223582182485,3.8555223582182485
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,3.704186830424836,3.704186830424836
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,4.140852429874334,4.140852429874334
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,4.583155541894376,4.583155541894376
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,3.8215841342889814,3.8215841342889814
Liverpool,Loris Karius,1.0,GK,2017-18,25,90.0,0.0,0.0,0.0,0.0,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,4.180354047797524,4.180354047797524
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,0.0,0.0
Liverpool,Marko Grujić,0.0,MID,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,0.0,0.0
Liverpool,Philippe Coutinho,0.0,MID,2017-18,25,0.0,0.04,0.026000000000000002,0.066,0.08,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,0.0,0.0
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,4.145534261911897,3.9853573650813363
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,4.482042998155289,4.303761696471086
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,3.0145100205889737,2.8947369764960733
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,4.722142865089759,4.53496445711007
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,3.8534658417597787,3.711084113588165
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,4.641345619614054,4.458105992904758
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,4.475865200779484,4.295487678621152
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,3.5801068730643983,3.4448923554728683
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,4.150041356131849,3.9946990763822177
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,3.9087844334904496,3.7642327211225757
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,4.555769622473015,4.385979559361173
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,5.215150732349931,5.019311309495265
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,4.084164848606941,3.932655162888785
Liverpool,Ragnar Klavan,0.0,DEF,2017-18,25,0.5,0.1,0.088,0.0,0.0,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,4.662184819024795,4.484365126477523
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,36,2.719991984092593,-0.046455991100939,0.645788885473594,2019-04-26,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,37,2.104301190529932,0.744450993621247,0.4553960335722453,2019-05-04,0.0,0.0
Liverpool,Simon Mignolet,0.0,GK,2017-18,25,0.0,0.0,0.0,0.0,0.0,1,38,2.4697179520454533,0.4148778312486366,0.5450885119493809,2019-05-12,0.0,0.0
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,25,2.2246791226466835,0.8294405007854808,0.4526816970809718,2019-02-04,1.4526816970809717,2.5160783177060866
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,26,2.476129190058369,0.6945072155938881,0.4990913710300669,2019-02-09,1.4990913710300668,2.682681123877967
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,27,1.6635145012902837,1.7005964798449391,0.2541003299537009,2019-02-24,1.254100329953701,2.0492602615704563
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,28,2.5997001108290103,0.5161091969438188,0.5405806996480882,2019-02-27,1.5405806996480882,2.783237352624355
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,29,1.9775240023835217,0.9040329189777504,0.4167378600824164,2019-03-03,1.4167378600824163,2.3619943332217392
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,30,2.544994815406872,0.5568446368484815,0.5285871825924825,2019-03-10,1.5285871825924824,2.7450947043569673
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,31,2.5052433633101647,0.7465916067197568,0.4931797956983463,2019-03-17,1.4931797956983464,2.6906861233606048
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,32,1.8779794109934724,1.167652756101284,0.3633298066170787,2019-03-31,1.3633298066170787,2.2610039650719584
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,33,2.1575316631893355,0.72392662214716,0.4638805895545621,2019-04-05,1.4638805895545621,2.4951807245590643
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,34,2.007662671776022,0.8653836598794785,0.426046707606209,2019-04-14,1.426046707606209,2.3857094647151476
Liverpool,James Milner,7.0,MID,2018-19,25,44.0,0.0,0.007999999999999995,0.0,0.146,1,35,2.3581953209978006,0.4104773767962694,0.5352131074685835,2019-04-21,1.5352131074685835,2.662430470905532
